name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
camel,1.6,org.apache.camel.component.irc.IrcConfiguration,41,1,0,6,54,516,5,1,41,0.875,507,1,0,0,0.297560976,0,0,10.95121951,1,0.9268,0
camel,1.6,org.apache.camel.component.irc.IrcMessage,23,3,0,7,34,137,3,6,21,0.772727273,230,1,0,0.660377358,0.402173913,2,6,8.782608696,4,0.9565,0
camel,1.6,org.apache.camel.component.atom.AtomEntryPollingConsumer,4,6,0,12,16,0,1,12,2,0.583333333,109,1,1,0.923076923,0.4,1,1,25.25,2,1,0
camel,1.6,org.apache.camel.component.file.remote.SftpProducer,5,4,0,12,41,0,1,12,3,0.25,262,1,1,0.870967742,0.36,1,1,50.8,1,0.8,0
camel,1.6,org.apache.camel.Component,3,1,0,67,3,3,66,2,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.file.FileComponent,3,3,0,4,8,3,1,4,2,1.5,30,0,0,0.972222222,0.5,1,2,8.333333333,1,0.3333,4
camel,1.6,org.apache.camel.component.mail.MailMessage,18,3,0,8,40,81,1,8,14,0.470588235,218,1,0,0.68627451,0.277777778,2,7,11.05555556,2,1.2222,0
camel,1.6,org.apache.camel.ExchangeTimedOutException,2,5,0,4,7,0,2,2,2,0,23,1,0,0.95,0.666666667,0,0,10,1,0.5,0
camel,1.6,org.apache.camel.component.cxf.invoker.PayloadInvokingContext,8,2,0,8,31,0,1,7,5,0.142857143,187,1,0,0.333333333,0.404761905,1,2,22.25,3,1.625,0
camel,1.6,org.apache.camel.Route,11,1,1,10,16,41,8,2,10,0.883333333,94,0.5,1,0,0.327272727,0,0,7,1,0.8182,0
camel,1.6,org.apache.camel.bam.processor.JpaBamProcessor,5,3,0,13,20,8,1,12,2,0.5,66,1,0,0.931034483,0.472222222,0,0,12,1,0.4,0
camel,1.6,org.apache.camel.component.sql.SqlComponent,4,3,0,6,16,4,0,6,3,0.666666667,64,1,0,0.945945946,0.4,1,3,14.75,1,0.5,0
camel,1.6,org.apache.camel.util.ExpressionHelper,3,1,0,6,8,3,2,4,2,2,24,0,0,0,0.5,0,0,7,1,0.6667,0
camel,1.6,org.apache.camel.MessageDriven,2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.bam.processor.NoCorrelationKeyException,2,5,0,4,8,0,1,4,2,0,22,1,1,0.95,0.666666667,0,0,9.5,1,0.5,0
camel,1.6,org.apache.camel.component.file.remote.RemoteFileConverter,4,1,0,0,8,6,0,0,3,2,19,0,0,0,0.5,0,0,3.75,1,0.75,0
camel,1.6,org.apache.camel.component.hl7.HL7MLLPCodec,23,1,0,7,33,179,2,7,14,0.892045455,144,1,0,0,0.189393939,0,0,4.913043478,1,0.913,0
camel,1.6,org.apache.camel.converter.stream.StreamCache,1,1,0,8,1,0,8,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.FinallyType,5,4,0,6,12,10,1,5,5,2,28,0,0,0.978142077,0.6,1,1,4.6,1,0.8,0
camel,1.6,org.apache.camel.model.ServiceActivationType,5,1,0,0,7,0,0,0,5,0.5,32,1,0,0,0.466666667,0,0,5,1,0.8,0
camel,1.6,org.apache.camel.util.jndi.CamelInitialContextFactory,2,1,0,1,7,1,0,1,2,2,26,0,0,0,0.75,0,0,12,1,0.5,1
camel,1.6,org.apache.camel.converter.jaxb.ExchangeType,5,1,0,0,7,2,0,0,5,0.625,29,0.5,0,0,0.466666667,0,0,4.4,1,0.8,0
camel,1.6,org.apache.camel.component.mail.MailEndpoint,14,3,0,18,34,65,5,17,14,0.615384615,149,1,2,0.717948718,0.2,0,0,9.5,2,0.8571,0
camel,1.6,org.apache.camel.spring.handler.BeanDefinitionParser,8,0,2,8,22,26,3,5,1,0.857142857,108,1,0,0,0.4,0,0,12.375,5,1.875,0
camel,1.6,org.apache.camel.component.file.remote.FtpUtils,7,1,0,8,38,9,3,5,5,0.5,241,1,0,0,0.333333333,0,0,33.28571429,1,0.7143,0
camel,1.6,org.apache.camel.component.cxf.CxfHeaderFilterStrategy,2,2,0,6,5,1,5,1,1,2,18,0,0,0.941176471,1,0,0,8,1,0.5,0
camel,1.6,org.apache.camel.dataformat.xstream.AbstractXStreamWrapper,11,1,2,8,18,47,2,6,8,0.75,94,1,1,0,0.311688312,0,0,7.363636364,2,1,0
camel,1.6,org.apache.camel.component.stringtemplate.StringTemplateComponent,2,3,0,3,4,1,1,3,1,2,13,0,0,0.972222222,0.666666667,1,1,5.5,1,0.5,0
camel,1.6,org.apache.camel.builder.xml.DefaultNamespaceContext,8,1,0,2,28,0,1,1,8,0.142857143,146,1,0,0,0.4,0,0,17,4,1.5,0
camel,1.6,org.apache.camel.processor.aggregate.PredicateAggregationCollection,5,3,0,6,15,0,1,5,5,0.375,50,1,1,0.862068966,0.333333333,2,6,8.6,2,1,0
camel,1.6,org.apache.camel.component.mina.TextLineCodecFactory,3,1,0,7,8,0,1,6,3,0.5,39,1,0,0,0.555555556,0,0,11.33333333,1,0.6667,0
camel,1.6,org.apache.camel.bam.rules.ActivityRules,13,2,0,16,27,36,9,11,10,0.880952381,119,1,3,0.56,0.185185185,1,1,7.615384615,2,0.9231,0
camel,1.6,org.apache.camel.util.WebSphereResolverUtil,3,2,0,3,11,1,1,2,2,0.5,34,1,0,0.846153846,0.666666667,1,1,10,1,0.6667,2
camel,1.6,org.apache.camel.component.bean.BeanInfo,20,1,0,33,96,122,6,27,8,0.726315789,930,1,4,0,0.244019139,0,0,45,9,3.25,4
camel,1.6,org.apache.camel.component.cxf.util.CxfEndpointUtils,15,1,0,29,76,99,4,25,12,1.044642857,566,0.125,0,0,0.202380952,0,0,36.2,6,2.2667,0
camel,1.6,org.apache.camel.component.event.EventConsumer,3,3,0,4,8,0,1,4,1,0,26,1,1,0.92,0.555555556,1,1,7.333333333,1,0.6667,0
camel,1.6,org.apache.camel.scala.converters.ScalaTypeConverter,3,1,0,3,6,3,0,3,3,2,13,0,0,0,0.333333333,0,0,3.333333333,1,1,0
camel,1.6,org.apache.camel.component.validator.jing.JingComponent,3,4,1,9,15,3,1,8,1,2,52,0,0,0.95,0.666666667,2,2,16.33333333,1,0.6667,0
camel,1.6,org.apache.camel.processor.idempotent.MemoryMessageIdRepository,5,1,0,3,10,8,1,2,5,0.5,57,1,0,0,0.3,0,0,10.2,2,1,0
camel,1.6,org.apache.camel.component.velocity.VelocityEndpoint,10,6,0,13,40,29,1,13,8,0.722222222,182,1,1,0.823529412,0.242857143,0,0,16.8,1,0.9,0
camel,1.6,org.apache.camel.dataformat.hl7.HL7DataFormat,3,1,0,7,13,3,0,7,3,2,113,0,0,0,0.533333333,0,0,36.66666667,1,0.6667,0
camel,1.6,org.apache.camel.component.xquery.XQueryLanguage,3,1,0,4,5,3,0,4,3,2,12,0,0,0,0.833333333,0,0,3,1,0.6667,0
camel,1.6,org.apache.camel.model.RemoveHeaderType,7,4,0,6,13,19,1,5,7,0.333333333,46,1,0,0.972826087,0.476190476,1,2,5.428571429,1,0.7143,0
camel,1.6,org.apache.camel.component.cxf.CxfBinding,13,1,0,14,49,78,3,12,11,2,297,0,0,0,0.274725275,0,0,21.84615385,4,2.0769,0
camel,1.6,org.apache.camel.NoSuchLanguageException,2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444444,0.75,0,0,8.5,1,0.5,0
camel,1.6,org.apache.camel.model.AggregatorType,33,4,0,16,65,490,4,13,29,0.87890625,352,1,3,0.863849765,0.128205128,2,3,9.424242424,4,1.0606,0
camel,1.6,org.apache.camel.component.cxf.CxfExchange,26,2,0,14,39,305,5,10,21,0.84,208,0.5,0,0.633333333,0.214285714,1,3,6.923076923,1,0.8462,0
camel,1.6,org.apache.camel.util.Time,15,1,0,1,18,95,1,0,12,0.285714286,106,1,0,0,0.377777778,0,0,5.933333333,1,0.9333,0
camel,1.6,org.apache.camel.NoSuchPropertyException,5,5,0,6,13,6,4,2,3,0.916666667,67,1,0,0.826086957,0.36,0,0,11.8,2,1,2
camel,1.6,org.apache.camel.component.jpa.JpaTemplateTransactionStrategy,7,2,0,10,15,17,2,9,4,0.666666667,61,1,0,0.7,0.261904762,1,1,7.428571429,1,0.8571,0
camel,1.6,org.apache.camel.component.bean.AnnotationExpressionFactory,1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.dataset.DataSetConsumer,5,3,0,10,24,0,2,10,1,0.5,119,1,2,0.884615385,0.4375,1,1,22.2,3,1,3
camel,1.6,org.apache.camel.model.dataformat.SerializationDataFormat,2,3,0,5,4,1,1,4,1,2,9,0,0,0.9,0.75,1,1,3.5,1,0.5,0
camel,1.6,org.apache.camel.component.cxf.util.DataOutInterceptor,3,0,0,7,11,1,1,6,2,0.5,48,1,0,0,0.75,0,0,14.66666667,1,0.3333,0
camel,1.6,org.apache.camel.Endpoint,14,1,0,179,14,91,174,7,14,2,14,0,0,0,0.238095238,0,0,0,1,1,1
camel,1.6,org.apache.camel.converter.jaxb.JaxbConverter,9,1,0,4,24,32,0,4,7,0.6875,112,1,1,0,0.311111111,0,0,11.22222222,2,1,0
camel,1.6,org.apache.camel.component.mina.MinaProducer,9,3,0,21,54,0,2,21,2,0.640625,314,1,1,0.75,0.28125,1,1,33,2,0.8889,0
camel,1.6,org.apache.camel.processor.Pipeline,12,3,0,15,48,54,4,12,5,0.636363636,239,1,0,0.736842105,0.242424242,0,0,18.83333333,8,1.75,6
camel,1.6,org.apache.camel.builder.xml.StringResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,0
camel,1.6,org.apache.camel.component.jms.JmsMessage,20,3,0,11,52,128,5,8,14,0.701754386,313,1,1,0.68627451,0.190789474,2,5,14.5,4,1.5,0
camel,1.6,org.apache.camel.component.spring.integration.SpringIntegrationHelper,2,1,0,0,7,1,0,0,1,2,22,0,0,0,0.5,0,0,10,2,1,0
camel,1.6,org.apache.camel.scala.dsl.SMulticastType,6,2,0,7,5,9,3,6,6,0.666666667,36,1,3,0.868421053,0.444444444,1,20,4.5,1,0.8333,0
camel,1.6,org.apache.camel.ExchangeProperty,15,1,0,5,32,33,3,2,14,0.595238095,210,1,0,0,0.226190476,0,0,12.6,3,1.1333,1
camel,1.6,org.apache.camel.component.http.helper.LoadingByteArrayOutputStream,4,3,0,2,7,4,2,0,4,2,34,0,0,0.882352941,0.625,1,3,7.5,2,0.75,0
camel,1.6,org.apache.camel.processor.CatchProcessor,4,3,0,6,14,0,4,2,4,0,52,1,0,0.88,0.4375,0,0,11.75,2,1,4
camel,1.6,org.apache.camel.dataformat.xstream.JsonDataFormat,3,2,0,9,12,0,0,9,1,0.5,46,1,0,0.818181818,0.533333333,1,2,13.66666667,1,0.6667,0
camel,1.6,org.apache.camel.processor.CompositeProcessor,6,2,0,4,17,0,0,4,4,0,80,1,0,0.736842105,0.444444444,1,1,12.16666667,3,1.1667,0
camel,1.6,org.apache.camel.component.xquery.XQueryAnnotationExpressionFactory,2,2,0,8,8,1,0,8,2,2,56,0,0,0.666666667,0.6,1,1,27,6,3,0
camel,1.6,org.apache.camel.util.CollectionStringBuffer,6,1,0,6,11,0,6,0,6,0.4,57,1,0,0,0.5,0,0,8,2,0.8333,1
camel,1.6,org.apache.camel.model.dataformat.DataFormatType,10,2,12,24,27,31,19,6,6,0.666666667,162,1,1,0.222222222,0.266666667,0,0,15,4,1.3,1
camel,1.6,org.apache.camel.converter.jaxp.BytesSource,6,2,0,4,15,0,3,1,6,0,58,1,0,0.692307692,0.5,0,0,8.5,1,0.6667,1
camel,1.6,org.apache.camel.model.dataformat.package-info,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.component.cxf.interceptors.FaultOutInterceptor,4,0,0,14,18,4,2,12,2,0.666666667,88,1,0,0,0.833333333,0,0,20.75,2,0.75,0
camel,1.6,org.apache.camel.component.bean.ProxyHelper,8,1,0,8,17,28,2,6,5,2,75,0,0,0,0.416666667,0,0,8.375,3,1.125,0
camel,1.6,org.apache.camel.component.jmx.JMXConsumer,2,3,0,6,7,0,1,6,2,0,24,1,1,0.958333333,0.6,0,0,10.5,1,0.5,0
camel,1.6,org.apache.camel.scala.dsl.languages.JXPath,3,1,0,5,3,3,2,4,3,2,3,0,0,0,0.777777778,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.atom.EntryFilter,1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.LoadBalanceType,18,3,0,15,45,43,3,13,16,0.647058824,251,1,1,0.911917098,0.166666667,1,6,12.77777778,3,1.2222,0
camel,1.6,org.apache.camel.bam.ProcessBuilder,20,3,0,18,53,126,4,17,14,0.782894737,299,1,2,0.75,0.16,1,1,13.55,2,1.05,0
camel,1.6,org.apache.camel.component.sql.SqlProducer,2,3,0,7,5,0,2,7,2,0.666666667,27,0.666666667,0,0.954545455,0.6,0,0,11,1,0.5,0
camel,1.6,org.apache.camel.PollingConsumer,3,1,0,15,3,3,13,2,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.xquery.ResultFormat,4,2,0,4,7,4,3,1,2,0.958333333,100,0.125,8,0.857142857,0.444444444,1,1,22,1,0.5,0
camel,1.6,org.apache.camel.Processor,1,1,0,274,1,0,273,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.model.SetBodyType,5,4,0,7,14,10,1,6,5,2,34,0,0,0.983957219,0.466666667,2,4,5.8,1,0.6,0
camel,1.6,org.apache.camel.processor.interceptor.Delayer,8,1,0,7,14,10,3,6,8,0.642857143,76,1,0,0,0.270833333,0,0,8.25,3,1,2
camel,1.6,org.apache.camel.dataformat.tagsoup.TidyMarkupDataFormat,18,1,0,10,56,137,0,10,15,0.935294118,319,1,0,0,0.176470588,0,0,16.16666667,3,1.0556,0
camel,1.6,org.apache.camel.component.file.remote.RemoteFileConfiguration,36,1,0,16,52,562,12,4,35,0.932653061,271,1,1,0,0.21031746,0,0,6.138888889,3,1.0833,0
camel,1.6,org.apache.camel.component.jhc.JhcServerEngine,15,1,0,18,32,61,3,16,10,0.89010989,189,1,1,0,0.1875,0,0,10.73333333,1,0.8667,0
camel,1.6,org.apache.camel.osgi.CamelNamespaceHandler,4,1,0,3,23,6,0,3,2,2,93,0,0,0.8125,1,1,2,22.25,1,0.75,0
camel,1.6,org.apache.camel.util.URISupport,15,1,0,6,59,105,6,1,13,2,519,0,0,0,0.28,0,0,33.6,5,1.5333,1
camel,1.6,org.apache.camel.component.cxf.util.NullConduitSelector,6,1,0,7,8,11,1,6,6,0.8,28,1,1,0,0.416666667,0,0,3.333333333,1,0.8333,0
camel,1.6,org.apache.camel.component.cxf.util.NullConduit,7,1,0,9,12,21,3,6,7,2,35,0,0,0,0.476190476,0,0,4,1,0.8571,0
camel,1.6,org.apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,2,4,0,7,5,0,4,3,1,0,30,1,0,0.956521739,0.666666667,1,1,13.5,2,1,1
camel,1.6,org.apache.camel.model.language.OgnlExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,0
camel,1.6,org.apache.camel.builder.script.Ruby,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.Service,2,1,0,23,2,1,23,0,2,2,2,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.component.restlet.DefaultRestletBinding,8,1,0,20,60,0,1,19,7,0.357142857,513,1,1,0,0.457142857,0,0,62.875,8,2.375,0
camel,1.6,org.apache.camel.builder.sql.SqlBuilder,14,1,0,10,42,73,0,10,10,0.461538462,192,1,0,0,0.306122449,0,0,12.57142857,2,1.0714,0
camel,1.6,org.apache.camel.component.quartz.StatefulCamelJob,2,1,0,11,16,1,0,11,2,2,46,0,0,0,0.75,0,0,22,1,0.5,0
camel,1.6,org.apache.camel.converter.jaxb.PropertyType,5,1,0,0,6,6,0,0,5,0.75,24,1,0,0,0.466666667,0,0,3.4,1,0.8,0
camel,1.6,org.apache.camel.component.xslt.XsltComponent,5,4,0,10,25,8,0,10,3,0.5,145,1,1,0.904761905,0.44,2,5,27.8,1,0.8,0
camel,1.6,org.apache.camel.osgi.Activator,18,1,0,17,76,31,6,13,6,0.779411765,693,0.625,0,0,0.227941176,0,0,37.05555556,8,2.1111,0
camel,1.6,org.apache.camel.Body,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
camel,1.6,org.apache.camel.bam.processor.ActivityMonitorEngine,11,2,0,12,34,21,3,11,4,0.8625,180,1,1,0.608695652,0.2,1,1,14.63636364,3,1.0909,0
camel,1.6,org.apache.camel.Expression,1,1,0,167,1,0,166,1,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.converter.NIOConverter,13,1,0,7,45,72,3,4,11,0.833333333,212,1,0,0,0.106060606,0,0,15.23076923,4,1.0769,0
camel,1.6,org.apache.camel.scala.dsl.SDelayerType,14,2,0,9,17,85,3,8,14,0.769230769,83,1,3,0.717391304,0.303571429,1,20,4.714285714,1,0.9286,0
camel,1.6,org.apache.camel.processor.ProceedProcessor,3,1,0,4,9,0,1,3,3,0,27,1,1,0,0.555555556,0,0,7.666666667,1,0.6667,1
camel,1.6,org.apache.camel.component.jms.MessageJMSPropertyAccessException,1,5,0,2,6,0,1,1,1,2,14,1,0,1,1,0,0,12,0,0,0
camel,1.6,org.apache.camel.component.file.remote.RemoteFileBinding,2,1,0,3,3,1,3,1,2,2,7,0,0,0,0.666666667,0,0,2.5,1,0.5,0
camel,1.6,org.apache.camel.component.jhc.BufferingHttpServiceHandler,12,0,1,37,74,28,1,36,9,2,566,0,0,0,0.256944444,0,0,46.16666667,6,2.0833,0
camel,1.6,org.apache.camel.component.jmx.JMXExchange,1,2,0,7,4,0,3,5,1,2,12,0,0,1,1,0,0,11,0,0,0
camel,1.6,org.apache.camel.spi.Injector,1,1,0,22,1,0,22,0,1,2,1,0,0,0,1,0,0,0,1,1,0
camel,1.6,org.apache.camel.util.concurrent.CountingLatch,6,1,0,4,13,0,3,2,6,0,46,1,1,0,0.444444444,0,0,6.5,1,0.8333,1
camel,1.6,org.apache.camel.component.mail.MailUtils,3,1,0,4,19,3,4,0,2,1.5,201,0,0,0,0.333333333,0,0,61.33333333,9,5.6667,0
camel,1.6,org.apache.camel.component.uface.swing.SwingBrowser,3,2,0,8,16,3,1,7,2,2,44,0,0,0.875,0.75,0,0,13.66666667,1,0.3333,0
camel,1.6,org.apache.camel.component.jpa.QueryBuilder,12,1,3,8,25,46,6,7,8,0.454545455,102,0,1,0,0.226190476,0,0,7.416666667,2,1.1667,0
camel,1.6,org.apache.camel.processor.interceptor.ExceptionEvent,4,1,0,2,5,0,1,2,4,0.666666667,28,1,2,0,0.4375,0,0,5.25,1,0.75,0
