MonthlyDate,StateName,LossCode
6/1/2010,Oregon,oth
4/1/2010,Oregon,tort
5/1/2011,Oregon,flr
5/1/2011,Oregon,sui
3/1/2011,Oregon,impay
7/1/2011,Oregon,hemn
3/1/2010,Texas,er-x
5/1/2010,Texas,sui
10/1/2010,Louisiana,flr
8/1/2011,Louisiana,dc-
2/1/2011,Louisiana,oth
5/1/2011,Arizona,flrf
1/1/2011,Arizona,flron
9/1/2010,Texas,accer
4/1/2011,Texas,obgor
6/1/2010,Massachusetts,suit
9/1/2011,Massachusetts,nglhr
12/1/2010,Massachusetts,flrst
8/1/2010,Massachusetts,cheh
9/1/2010,New York,flron
9/1/2010,New York,er-x
9/1/2010,Indiana,medh
4/1/2011,Indiana,medlr
9/1/2010,Washington,nglhr
5/1/2011,Washington,dep
12/1/2010,Washington,pulb
7/1/2010,Washington,medpa
11/1/2010,Virginia,surmp
8/1/2010,Colorado,flr
1/1/2011,Colorado,medh
9/1/2010,Colorado,er-
7/1/2011,Colorado,medpa
3/1/2010,North Dakota,flron
4/1/2010,North Dakota,cheh
12/1/2010,North Dakota,emt
5/1/2011,North Dakota,dep
11/1/2010,North Dakota,flrst
9/1/2010,Utah,flr
6/1/2010,Utah,pulb
9/1/2010,Illinois,er-mt
4/1/2011,Illinois,cheh
5/1/2010,North Dakota,inf
11/1/2010,North Dakota,flr
6/1/2010,North Dakota,er-
7/1/2011,North Dakota,er-mt
10/1/2010,North Dakota,surmp
10/1/2010,North Dakota,carr
4/1/2011,North Dakota,oth
12/1/2010,Alabama,obgor
10/1/2010,Texas,revm
5/1/2011,New York,impay
7/1/2010,New York,accer
3/1/2011,New York,hemn
5/1/2011,New York,tort
3/1/2011,New York,flron
11/1/2011,New York,dep
5/1/2010,New York,er-mt
5/1/2010,Alabama,pulb
10/1/2010,Alabama,medlr
8/1/2010,Alabama,pulb
3/1/2011,New York,er-
4/1/2010,Texas,pulb
7/1/2010,New York,pulhr
4/1/2011,California,dep
1/1/2011,Arkansas,carr
6/1/2010,Arkansas,medlr
4/1/2010,Arkansas,oth
7/1/2011,Arkansas,cheh
6/1/2011,Arkansas,pulb
7/1/2010,Arkansas,flr
8/1/2010,Arkansas,carr
3/1/2011,Georgia,er-
11/1/2010,Georgia,tort
6/1/2010,Georgia,obgor
2/1/2011,Georgia,sui
6/1/2011,Georgia,er-ag
2/1/2010,California,pulhr
4/1/2011,Indiana,hemn
5/1/2011,Indiana,er-mt
6/1/2010,Iowa,accer
4/1/2011,Tennessee,er-mt
5/1/2011,Tennessee,suit
11/1/2010,Tennessee,medpa
6/1/2010,Tennessee,medh
11/1/2010,California,flrst
10/1/2010,South Carolina,flrf
2/1/2011,South Carolina,er-mt
6/1/2011,South Carolina,er-x
3/1/2010,District of Columbia,suit
5/1/2010,District of Columbia,revm
2/1/2011,California,hemn
1/1/2011,Mississippi,dc-
3/1/2010,Mississippi,carr
5/1/2011,Mississippi,pulhr
8/1/2011,Mississippi,nglhr
7/1/2010,Mississippi,er-x
7/1/2011,Indiana,er-ag
9/1/2010,Indiana,flrst
7/1/2010,Illinois,accer
4/1/2011,Illinois,pulb
9/1/2010,Illinois,dep
4/1/2011,Texas,medlr
4/1/2010,Texas,pulhr
8/1/2011,Texas,pulhr
6/1/2010,Michigan,cheh
5/1/2010,Michigan,oth
9/1/2010,Michigan,revm
6/1/2011,Michigan,carr
11/1/2010,Michigan,medlr
4/1/2011,Michigan,hemn
1/1/2011,California,medh
7/1/2010,North Dakota,pulhr
5/1/2011,North Dakota,accer
12/1/2010,North Dakota,dep
8/1/2010,North Dakota,suit
8/1/2011,North Dakota,suit
12/1/2011,North Dakota,suit
3/1/2011,Missouri,emt
7/1/2010,Missouri,er-ag
3/1/2011,Missouri,medpa
8/1/2010,Missouri,tort
4/1/2011,Missouri,suit
1/1/2011,Puerto Rico,obgor
10/1/2010,Puerto Rico,flrst
10/1/2011,Puerto Rico,flrst
11/1/2010,Louisiana,flrf
1/1/2011,Louisiana,inf
9/1/2010,Louisiana,surmp
6/1/2011,Louisiana,impay
4/1/2011,Wyoming,flrf
8/1/2011,Wyoming,accer
8/1/2011,Wyoming,obgor
6/1/2011,Oklahoma,dep
7/1/2011,Oklahoma,dep
6/1/2011,Oklahoma,suit
10/1/2011,Oklahoma,medlr
8/1/2010,Missouri,medlr
3/1/2010,Missouri,nglhr
10/1/2010,Missouri,flrf
5/1/2011,Missouri,obgor
2/1/2011,Missouri,medlr
7/1/2010,Minnesota,dep
6/1/2011,Minnesota,nurf
6/1/2010,Minnesota,er-mt
7/1/2010,Minnesota,sui
2/1/2011,Minnesota,carr
11/1/2010,Minnesota,pulb
2/1/2011,Minnesota,dc-
4/1/2010,Minnesota,emt
10/1/2010,Minnesota,flron
6/1/2010,Minnesota,flrf
6/1/2011,Minnesota,accer
7/1/2011,Minnesota,surmp
10/1/2011,Minnesota,nurf
10/1/2010,Ohio,medpa
6/1/2011,Ohio,suit
10/1/2010,Ohio,revm
11/1/2010,Ohio,sui
9/1/2010,Alabama,flron
10/1/2010,Alabama,er-ag
7/1/2011,Alabama,pulhr
2/1/2011,Alabama,surmp
5/1/2011,North Dakota,cheh
4/1/2011,North Dakota,dep
9/1/2010,North Dakota,er-mt
8/1/2010,North Dakota,flr
10/1/2011,North Dakota,tort
3/1/2011,North Dakota,er-mt
4/1/2010,Maine,flrst
10/1/2010,Maine,medpa
8/1/2011,Maine,pulb
6/1/2010,Maine,carr
2/1/2011,Maine,tort
6/1/2011,Maine,medh
10/1/2010,Maine,carr
7/1/2011,Maine,carr
3/1/2010,Texas,pulb
8/1/2011,Texas,er-
10/1/2011,Texas,flron
1/1/2011,New York,er-
7/1/2011,New York,surmp
2/1/2011,New York,er-
5/1/2011,Oregon,medlr
11/1/2010,Oregon,oth
11/1/2010,Oregon,er-x
9/1/2010,Oregon,accer
8/1/2010,Oregon,flr
10/1/2011,Oregon,dc-
6/1/2010,New York,cheh
9/1/2011,New York,oth
9/1/2010,Kansas,er-x
5/1/2010,Kansas,medpa
5/1/2011,Kansas,medh
3/1/2011,Kansas,nurf
1/1/2011,Kansas,er-mt
1/1/2011,Rhode Island,medpa
4/1/2010,Rhode Island,emt
7/1/2010,Rhode Island,dep
9/1/2011,Rhode Island,pulb
7/1/2011,Rhode Island,er-ag
7/1/2010,Rhode Island,medh
1/1/2011,Colorado,dc-
3/1/2010,Colorado,pulhr
8/1/2010,Colorado,er-
8/1/2010,Colorado,medpa
12/1/2010,Colorado,er-mt
10/1/2011,Colorado,suit
8/1/2010,Colorado,er-x
5/1/2011,Missouri,dc-
3/1/2011,Missouri,accer
10/1/2011,Missouri,revm
4/1/2011,Missouri,emt
5/1/2010,South Carolina,nglhr
3/1/2011,South Carolina,pulb
5/1/2010,South Carolina,carr
10/1/2010,South Carolina,suit
7/1/2010,South Carolina,medh
10/1/2011,South Carolina,er-ag
6/1/2011,Alabama,obgor
6/1/2010,Alabama,cheh
6/1/2011,New Jersey,dc-
4/1/2011,New Jersey,oth
10/1/2010,New Jersey,medpa
8/1/2010,New Jersey,flr
1/1/2011,New Jersey,er-x
11/1/2010,Missouri,nglhr
7/1/2010,Missouri,er-mt
3/1/2011,Missouri,tort
12/1/2010,Missouri,nurf
3/1/2011,Missouri,sui
3/1/2011,Texas,accer
7/1/2010,Maryland,impay
12/1/2010,Maryland,revm
6/1/2010,Maryland,surmp
10/1/2010,New York,carr
8/1/2011,New York,medlr
6/1/2011,New Jersey,flron
7/1/2011,New Jersey,er-mt
3/1/2011,New Jersey,suit
3/1/2011,New Jersey,tort
12/1/2010,New Jersey,suit
4/1/2011,North Carolina,obgor
9/1/2010,North Carolina,tort
10/1/2010,Georgia,pulhr
8/1/2011,New Jersey,flron
6/1/2011,Indiana,dep
11/1/2010,Nevada,dc-
9/1/2010,Nevada,er-mt
8/1/2011,Nevada,medh
2/1/2011,Nevada,dc-
11/1/2010,Nevada,flr
6/1/2010,Indiana,medlr
3/1/2010,Ohio,flrst
10/1/2010,Ohio,pulb
10/1/2011,Ohio,revm
4/1/2011,Ohio,flrf
8/1/2011,Illinois,flron
11/1/2010,North Carolina,carr
4/1/2010,Georgia,tort
7/1/2010,Georgia,impay
8/1/2010,Texas,accer
2/1/2010,California,emt
3/1/2010,California,tort
4/1/2010,Michigan,pulhr
6/1/2011,Michigan,er-
4/1/2011,Michigan,er-ag
10/1/2010,Arizona,sui
9/1/2010,Rhode Island,sui
6/1/2010,Rhode Island,nurf
8/1/2010,Virginia,dc-
2/1/2011,New Hampshire,surmp
7/1/2011,New Hampshire,nurf
9/1/2010,New Hampshire,emt
6/1/2010,New Hampshire,flron
7/1/2011,New Hampshire,emt
2/1/2011,New Hampshire,er-x
8/1/2010,New Hampshire,medh
3/1/2011,Missouri,medlr
4/1/2011,Missouri,flr
4/1/2011,Missouri,revm
10/1/2011,Missouri,nurf
5/1/2010,Massachusetts,pulb
4/1/2010,Massachusetts,pulb
9/1/2011,Massachusetts,cheh
8/1/2010,Massachusetts,tort
10/1/2011,Massachusetts,flr
6/1/2010,North Dakota,nglhr
8/1/2011,North Dakota,er-
4/1/2011,North Dakota,obgor
11/1/2010,North Dakota,surmp
8/1/2011,Washington,er-x
2/1/2011,Washington,nurf
7/1/2010,Massachusetts,revm
6/1/2010,Massachusetts,cheh
12/1/2010,Massachusetts,flr
9/1/2011,Massachusetts,obgor
6/1/2010,Kentucky,medpa
12/1/2010,Massachusetts,pulhr
4/1/2011,Massachusetts,surmp
10/1/2010,Massachusetts,suit
9/1/2011,Massachusetts,oth
7/1/2011,Massachusetts,dc-
9/1/2011,Massachusetts,impay
2/1/2010,North Dakota,medlr
8/1/2010,North Dakota,medpa
5/1/2011,North Dakota,nglhr
9/1/2011,North Dakota,hemn
12/1/2010,North Dakota,medlr
11/1/2010,New York,tort
9/1/2010,Washington,inf
6/1/2010,Washington,surmp
6/1/2010,Washington,flrf
1/1/2011,Washington,pulhr
6/1/2011,Washington,inf
5/1/2011,Washington,dc-
5/1/2011,Mississippi,flr
7/1/2010,Mississippi,tort
5/1/2011,Pennsylvania,carr
9/1/2010,Pennsylvania,nurf
12/1/2010,Pennsylvania,hemn
5/1/2011,Pennsylvania,emt
7/1/2011,Pennsylvania,er-
5/1/2011,Pennsylvania,flr
2/1/2011,Tennessee,obgor
1/1/2011,Tennessee,nglhr
9/1/2010,Tennessee,obgor
7/1/2011,Tennessee,pulb
12/1/2010,Tennessee,inf
2/1/2011,Mississippi,er-x
7/1/2010,Oklahoma,carr
5/1/2011,Oklahoma,flron
9/1/2010,New York,obgor
8/1/2010,New York,suit
12/1/2010,New York,tort
5/1/2011,New York,flrf
5/1/2011,Wisconsin,flrf
4/1/2011,South Carolina,obgor
3/1/2010,South Carolina,flrst
11/1/2010,South Carolina,surmp
10/1/2011,South Carolina,accer
5/1/2011,South Carolina,surmp
10/1/2010,Virginia,dc-
12/1/2010,Virginia,medlr
9/1/2010,Virginia,emt
6/1/2010,Virginia,dc-
9/1/2011,Virginia,pulb
12/1/2010,Virginia,emt
2/1/2011,Virginia,flr
9/1/2011,Virginia,oth
3/1/2010,Tennessee,revm
8/1/2010,Tennessee,sui
8/1/2011,Tennessee,pulb
8/1/2011,Tennessee,impay
11/1/2010,Ohio,nurf
12/1/2010,Ohio,hemn
6/1/2010,Ohio,pulhr
6/1/2011,Ohio,tort
4/1/2011,Ohio,obgor
7/1/2010,Ohio,dep
9/1/2011,Ohio,inf
9/1/2010,Ohio,er-ag
7/1/2011,New Jersey,flr
11/1/2010,New Jersey,surmp
4/1/2010,New York,obgor
7/1/2010,New York,obgor
8/1/2011,New York,er-mt
5/1/2011,New York,inf
10/1/2010,South Dakota,inf
10/1/2010,South Dakota,revm
10/1/2010,South Dakota,er-mt
12/1/2010,Oregon,er-mt
12/1/2010,Oregon,revm
5/1/2011,Oregon,medpa
3/1/2011,Oregon,pulhr
8/1/2011,Oregon,er-
1/1/2011,Oregon,flr
7/1/2010,Oregon,revm
5/1/2011,Oregon,suit
4/1/2010,Connecticut,nurf
3/1/2011,New York,pulhr
6/1/2011,New York,carr
11/1/2010,Ohio,pulb
9/1/2010,Ohio,er-mt
9/1/2010,Ohio,oth
1/1/2011,Michigan,obgor
3/1/2011,Alabama,revm
5/1/2010,Alabama,flrst
10/1/2010,Alabama,nurf
1/1/2011,Alabama,oth
6/1/2011,Alabama,suit
1/1/2011,Alabama,hemn
3/1/2011,Alabama,dc-
8/1/2011,Alabama,flrf
2/1/2011,Puerto Rico,impay
7/1/2010,Puerto Rico,dc-
8/1/2010,Kansas,nurf
5/1/2011,Washington,flrst
4/1/2011,Washington,er-ag
12/1/2010,Washington,obgor
3/1/2011,Washington,sui
7/1/2010,Washington,er-ag
11/1/2010,Washington,tort
9/1/2010,Washington,accer
9/1/2010,Arizona,medpa
6/1/2011,Arizona,pulhr
6/1/2011,Arizona,surmp
8/1/2011,Arizona,cheh
2/1/2010,Georgia,obgor
6/1/2011,Pennsylvania,sui
6/1/2010,Pennsylvania,er-x
4/1/2011,Pennsylvania,hemn
9/1/2011,Pennsylvania,pulb
1/1/2011,Pennsylvania,er-x
8/1/2010,Hawaii,pulhr
10/1/2010,Hawaii,sui
11/1/2010,Hawaii,cheh
12/1/2010,Hawaii,er-ag
4/1/2011,Hawaii,sui
8/1/2010,Hawaii,flr
10/1/2010,Connecticut,carr
5/1/2011,Connecticut,oth
3/1/2010,Connecticut,dc-
3/1/2011,Connecticut,medpa
7/1/2011,Connecticut,obgor
6/1/2010,New Jersey,flrf
4/1/2010,New Jersey,er-ag
6/1/2011,New Jersey,er-mt
12/1/2010,New Jersey,inf
6/1/2011,New Jersey,emt
9/1/2010,Ohio,surmp
7/1/2010,Ohio,er-mt
4/1/2011,Ohio,impay
5/1/2010,South Carolina,sui
5/1/2011,South Carolina,medh
8/1/2010,South Carolina,nglhr
2/1/2010,New York,cheh
1/1/2011,Massachusetts,nurf
6/1/2010,Washington,nurf
6/1/2010,Washington,flr
6/1/2011,Washington,sui
10/1/2011,Washington,flrst
10/1/2010,Minnesota,pulb
3/1/2010,Minnesota,flrf
6/1/2011,Minnesota,nglhr
9/1/2010,Minnesota,revm
7/1/2011,Minnesota,cheh
3/1/2011,Minnesota,nglhr
6/1/2010,New York,er-
7/1/2010,New York,flrf
9/1/2010,North Carolina,impay
5/1/2011,North Carolina,er-mt
3/1/2011,North Carolina,suit
9/1/2011,North Carolina,suit
3/1/2010,North Carolina,medh
3/1/2010,North Carolina,flr
8/1/2011,North Carolina,tort
1/1/2011,North Carolina,flrst
1/1/2011,Indiana,pulb
2/1/2010,Texas,pulb
2/1/2011,Kansas,oth
2/1/2011,Kansas,dep
2/1/2011,Kansas,impay
9/1/2011,Kansas,revm
11/1/2010,Kansas,er-mt
10/1/2011,Florida,dep
4/1/2011,Massachusetts,pulhr
3/1/2010,Colorado,emt
7/1/2010,Colorado,er-x
9/1/2010,Colorado,nurf
6/1/2011,Colorado,medlr
2/1/2011,North Dakota,suit
8/1/2010,North Dakota,oth
9/1/2011,North Dakota,revm
5/1/2010,New York,medh
4/1/2011,New York,medlr
5/1/2011,New York,er-x
9/1/2011,New York,pulhr
5/1/2010,Nebraska,pulhr
8/1/2011,Missouri,er-ag
3/1/2011,Indiana,er-
8/1/2010,Missouri,oth
4/1/2010,Missouri,oth
10/1/2010,Missouri,er-ag
9/1/2011,Missouri,medpa
7/1/2011,Missouri,dep
8/1/2010,Missouri,er-ag
7/1/2010,Missouri,pulb
2/1/2011,Kentucky,pulb
3/1/2011,Colorado,medlr
2/1/2011,Colorado,carr
10/1/2010,Colorado,carr
10/1/2011,Colorado,medpa
12/1/2010,South Carolina,nglhr
3/1/2010,Arizona,nglhr
5/1/2011,Arizona,er-mt
5/1/2010,Arizona,hemn
7/1/2011,Arizona,oth
12/1/2010,Arkansas,surmp
5/1/2010,Georgia,oth
8/1/2011,Georgia,revm
5/1/2010,Virginia,carr
10/1/2010,Virginia,dep
7/1/2010,Virginia,sui
4/1/2010,California,er-x
4/1/2011,Wyoming,impay
5/1/2010,Wyoming,nurf
3/1/2011,Wyoming,medh
9/1/2010,Wyoming,nurf
7/1/2010,Wyoming,revm
7/1/2011,Wyoming,flr
3/1/2010,Texas,dep
4/1/2011,Texas,flrst
5/1/2010,Texas,pulhr
4/1/2010,South Carolina,nurf
8/1/2010,South Carolina,tort
9/1/2011,South Carolina,nglhr
3/1/2011,South Carolina,er-x
10/1/2010,Indiana,suit
4/1/2010,Pennsylvania,oth
5/1/2010,Pennsylvania,sui
6/1/2010,Pennsylvania,hemn
10/1/2010,Pennsylvania,inf
12/1/2010,Pennsylvania,nurf
8/1/2010,Pennsylvania,tort
7/1/2011,Pennsylvania,medlr
8/1/2010,Pennsylvania,er-
9/1/2010,Pennsylvania,medh
7/1/2010,Pennsylvania,dep
3/1/2011,Pennsylvania,obgor
2/1/2010,Alabama,sui
1/1/2011,Alabama,flrf
5/1/2011,Nevada,flrst
5/1/2010,Nevada,flrst
10/1/2010,Nevada,flron
10/1/2010,Nevada,er-x
7/1/2010,Kentucky,obgor
4/1/2011,Kentucky,er-x
5/1/2010,Kentucky,inf
4/1/2011,Kentucky,carr
2/1/2011,Oregon,medlr
2/1/2011,Oregon,medh
2/1/2011,Oregon,hemn
8/1/2011,Oregon,flron
6/1/2010,Oregon,nurf
9/1/2010,Oregon,oth
9/1/2010,Pennsylvania,revm
7/1/2011,Pennsylvania,suit
7/1/2011,Pennsylvania,dc-
7/1/2010,Pennsylvania,hemn
10/1/2010,Pennsylvania,er-
11/1/2010,Pennsylvania,obgor
9/1/2010,Pennsylvania,flrf
3/1/2010,Florida,hemn
6/1/2010,New York,emt
12/1/2010,New York,revm
3/1/2011,New York,medh
11/1/2010,New York,pulb
4/1/2010,Illinois,sui
2/1/2011,Illinois,cheh
2/1/2010,Illinois,dc-
4/1/2011,Illinois,accer
5/1/2010,Illinois,sui
3/1/2011,Illinois,impay
1/1/2011,Illinois,nglhr
2/1/2011,Illinois,medh
4/1/2011,Illinois,medh
10/1/2011,Illinois,inf
4/1/2010,Michigan,cheh
3/1/2011,Michigan,er-mt
7/1/2011,Michigan,nglhr
12/1/2010,Michigan,impay
5/1/2011,Michigan,obgor
4/1/2011,New Jersey,nglhr
5/1/2011,New Jersey,medpa
11/1/2010,New Jersey,medpa
2/1/2011,New Jersey,nglhr
12/1/2010,New Jersey,hemn
10/1/2011,Texas,suit
9/1/2010,Minnesota,oth
7/1/2011,Minnesota,er-
1/1/2011,Minnesota,surmp
8/1/2011,Minnesota,revm
5/1/2010,Indiana,oth
4/1/2010,Indiana,accer
3/1/2011,South Dakota,dep
4/1/2010,South Dakota,inf
3/1/2011,South Dakota,surmp
9/1/2010,South Dakota,pulb
10/1/2010,South Dakota,er-
12/1/2010,South Dakota,er-x
4/1/2010,Nebraska,flron
12/1/2010,Nebraska,oth
2/1/2011,Nebraska,er-
9/1/2010,Nebraska,impay
5/1/2010,Indiana,er-
6/1/2011,Indiana,impay
9/1/2011,Indiana,emt
7/1/2011,Indiana,oth
5/1/2011,Indiana,flrf
9/1/2010,New York,pulb
7/1/2011,New York,pulhr
12/1/2010,Texas,er-
11/1/2010,Ohio,surmp
5/1/2011,Ohio,nurf
9/1/2011,Ohio,pulhr
9/1/2011,Ohio,nglhr
3/1/2011,New Jersey,emt
5/1/2011,New Jersey,flr
8/1/2010,New Jersey,sui
7/1/2010,Nebraska,accer
4/1/2011,Georgia,cheh
2/1/2011,Georgia,surmp
8/1/2010,Georgia,medpa
1/1/2011,Arizona,flrst
2/1/2011,Arizona,dc-
7/1/2010,Arizona,oth
8/1/2011,Arizona,carr
8/1/2011,Arizona,pulb
2/1/2010,Kentucky,er-
2/1/2011,Kentucky,revm
4/1/2010,Kentucky,flr
8/1/2010,Kentucky,sui
5/1/2011,Kentucky,dc-
12/1/2010,North Carolina,nglhr
2/1/2011,North Carolina,flr
10/1/2010,North Carolina,cheh
9/1/2010,North Carolina,surmp
3/1/2010,Illinois,surmp
9/1/2010,Illinois,pulb
2/1/2010,Kentucky,medpa
11/1/2010,Kentucky,medh
2/1/2011,Kentucky,er-x
6/1/2011,Kentucky,emt
6/1/2010,Kentucky,oth
11/1/2010,Kentucky,pulhr
3/1/2010,California,nurf
10/1/2011,California,oth
11/1/2010,Rhode Island,nglhr
9/1/2010,New Jersey,flrf
10/1/2010,Ohio,flrf
3/1/2011,Ohio,flr
9/1/2011,Ohio,dep
6/1/2011,Ohio,inf
6/1/2011,Massachusetts,pulb
2/1/2011,Massachusetts,flron
9/1/2011,Massachusetts,pulhr
2/1/2011,Minnesota,oth
4/1/2010,Minnesota,medlr
6/1/2010,Minnesota,pulhr
4/1/2011,Minnesota,inf
5/1/2011,Minnesota,oth
10/1/2010,Minnesota,er-mt
11/1/2010,Minnesota,tort
12/1/2010,Minnesota,impay
3/1/2010,Minnesota,pulb
3/1/2011,Minnesota,tort
5/1/2010,Minnesota,flrst
6/1/2011,Minnesota,flr
12/1/2010,Minnesota,medlr
4/1/2011,Minnesota,flr
8/1/2010,Minnesota,dc-
5/1/2011,Iowa,pulhr
1/1/2011,Iowa,carr
10/1/2010,Iowa,er-ag
12/1/2010,Iowa,oth
7/1/2010,Iowa,nurf
8/1/2010,Iowa,medlr
6/1/2011,Iowa,cheh
6/1/2010,Oklahoma,flrf
3/1/2010,Oklahoma,flr
7/1/2011,Oklahoma,nglhr
7/1/2010,Indiana,pulb
9/1/2010,Indiana,hemn
4/1/2010,Pennsylvania,medlr
9/1/2010,Pennsylvania,carr
7/1/2010,Pennsylvania,pulb
2/1/2011,Pennsylvania,cheh
2/1/2011,Kansas,suit
8/1/2010,Kansas,carr
6/1/2010,Kansas,cheh
7/1/2010,Kansas,er-ag
7/1/2011,Kansas,suit
10/1/2010,Kansas,oth
4/1/2011,New Jersey,tort
2/1/2011,New Jersey,carr
7/1/2011,New Jersey,carr
5/1/2011,Maine,sui
3/1/2010,Maine,pulhr
6/1/2011,Maine,accer
4/1/2010,Maine,dep
8/1/2011,Maine,surmp
2/1/2011,Maine,nglhr
12/1/2010,Maine,suit
1/1/2011,Ohio,pulb
6/1/2010,Ohio,er-mt
12/1/2010,Ohio,medpa
12/1/2010,Ohio,flr
11/1/2010,Georgia,dc-
8/1/2010,Massachusetts,sui
11/1/2010,Louisiana,er-x
1/1/2011,Louisiana,nurf
11/1/2011,Louisiana,pulb
4/1/2011,Colorado,nurf
3/1/2011,Colorado,sui
12/1/2010,Colorado,oth
9/1/2011,Colorado,inf
5/1/2010,Pennsylvania,flrst
8/1/2010,Pennsylvania,medh
6/1/2010,Pennsylvania,nglhr
7/1/2010,Pennsylvania,medpa
9/1/2010,Pennsylvania,accer
12/1/2010,North Dakota,dc-
2/1/2011,North Dakota,obgor
10/1/2010,North Dakota,accer
5/1/2011,New Jersey,nglhr
3/1/2011,New Jersey,hemn
11/1/2010,New Jersey,pulhr
12/1/2010,Indiana,dc-
7/1/2011,Louisiana,er-
10/1/2011,Louisiana,nurf
7/1/2010,Kentucky,tort
4/1/2011,Kentucky,medh
11/1/2010,Kentucky,medlr
1/1/2011,Kentucky,oth
9/1/2010,Kentucky,sui
4/1/2010,California,tort
7/1/2010,California,er-
8/1/2010,Iowa,flron
9/1/2010,Tennessee,er-mt
3/1/2011,Tennessee,impay
8/1/2010,Tennessee,tort
7/1/2011,Georgia,pulhr
12/1/2010,Indiana,flr
3/1/2011,Indiana,er-ag
7/1/2010,Indiana,flron
4/1/2010,New Jersey,medlr
8/1/2010,Ohio,tort
8/1/2010,Ohio,nurf
6/1/2010,Nebraska,revm
11/1/2010,Nebraska,pulb
9/1/2010,Nebraska,suit
8/1/2011,Nebraska,surmp
12/1/2010,Nebraska,nglhr
8/1/2010,Nebraska,dc-
12/1/2010,Virginia,flron
7/1/2010,Virginia,nglhr
4/1/2011,Virginia,surmp
7/1/2011,Virginia,sui
10/1/2011,Virginia,flrf
9/1/2011,Virginia,obgor
8/1/2010,Virginia,nurf
10/1/2010,Nevada,er-mt
10/1/2010,Nevada,medlr
8/1/2011,Nevada,pulhr
9/1/2011,Nevada,hemn
10/1/2010,Massachusetts,carr
4/1/2011,Massachusetts,pulb
6/1/2011,Massachusetts,nurf
10/1/2011,Massachusetts,medpa
10/1/2010,Indiana,er-
4/1/2010,Indiana,obgor
6/1/2011,Oregon,revm
6/1/2010,Oregon,revm
11/1/2010,Oregon,tort
12/1/2010,Oregon,oth
7/1/2011,Oregon,pulb
6/1/2011,Oregon,impay
8/1/2010,Oregon,carr
2/1/2011,Louisiana,er-ag
5/1/2011,Louisiana,flron
12/1/2010,Louisiana,pulb
6/1/2011,Louisiana,er-mt
7/1/2010,Louisiana,sui
3/1/2011,Ohio,carr
4/1/2011,Ohio,dep
5/1/2011,Ohio,obgor
9/1/2010,Ohio,pulhr
4/1/2011,Virginia,er-mt
12/1/2010,Arizona,hemn
7/1/2011,Arizona,carr
5/1/2011,Arizona,impay
6/1/2010,Puerto Rico,medh
4/1/2010,Puerto Rico,accer
8/1/2011,Puerto Rico,medpa
10/1/2010,Puerto Rico,pulb
6/1/2011,Arizona,er-x
7/1/2011,Arizona,er-x
7/1/2010,Arizona,pulb
4/1/2010,California,er-mt
6/1/2010,Arkansas,pulhr
10/1/2010,Arkansas,obgor
7/1/2010,Arkansas,oth
5/1/2011,Arkansas,accer
10/1/2010,Arkansas,accer
7/1/2010,South Carolina,oth
6/1/2010,South Carolina,accer
1/1/2011,South Carolina,flron
5/1/2010,South Carolina,oth
9/1/2010,South Carolina,suit
9/1/2011,South Carolina,suit
11/1/2010,South Carolina,medlr
8/1/2010,Texas,flron
5/1/2010,Texas,er-ag
6/1/2011,Pennsylvania,nglhr
5/1/2011,Pennsylvania,flron
5/1/2011,Pennsylvania,surmp
9/1/2011,Pennsylvania,flr
11/1/2011,California,impay
12/1/2010,Georgia,er-
8/1/2011,Georgia,carr
12/1/2010,Colorado,suit
8/1/2010,Georgia,obgor
8/1/2010,Georgia,impay
6/1/2011,Georgia,suit
10/1/2011,Georgia,medh
5/1/2011,Virginia,dc-
1/1/2011,Virginia,accer
8/1/2010,Virginia,flrst
10/1/2010,Virginia,cheh
1/1/2011,Virginia,flron
10/1/2011,Virginia,pulb
3/1/2011,Michigan,medpa
8/1/2011,Michigan,medlr
2/1/2011,Michigan,revm
12/1/2010,Michigan,pulb
5/1/2010,Michigan,flron
9/1/2011,Michigan,impay
9/1/2010,Idaho,er-ag
2/1/2011,Idaho,accer
11/1/2010,Idaho,flron
9/1/2010,Idaho,impay
9/1/2010,Idaho,oth
6/1/2011,Idaho,dep
2/1/2011,Ohio,carr
2/1/2011,North Carolina,nglhr
3/1/2011,North Carolina,nglhr
9/1/2010,North Carolina,flr
3/1/2010,New Hampshire,medlr
12/1/2010,New Hampshire,impay
11/1/2010,New Hampshire,nurf
12/1/2010,New Hampshire,dep
10/1/2010,New Hampshire,pulb
7/1/2011,New Hampshire,obgor
3/1/2011,Illinois,accer
1/1/2011,Illinois,dep
12/1/2010,Oregon,medpa
3/1/2011,Oregon,pulb
11/1/2010,Oregon,flr
9/1/2010,Oregon,carr
2/1/2011,Oregon,flrf
8/1/2010,New York,medh
5/1/2011,California,er-
4/1/2010,Georgia,er-x
9/1/2010,Georgia,nurf
11/1/2011,Georgia,suit
11/1/2011,Georgia,revm
3/1/2010,New Jersey,pulhr
8/1/2011,New Jersey,cheh
10/1/2011,New Jersey,nglhr
2/1/2010,North Dakota,sui
11/1/2010,North Dakota,er-mt
9/1/2010,North Dakota,medpa
1/1/2011,North Dakota,pulb
5/1/2011,North Dakota,flrf
2/1/2011,North Dakota,pulhr
5/1/2011,North Dakota,nurf
7/1/2010,Oklahoma,hemn
10/1/2010,Nebraska,dc-
